Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
20.16,32.5,82.88,878.38,15.88,10.11,17.16,48.8,76.63,42.28,0.0,0.0,248.73,0.0,0.0,367.17
20.75,29.75,72.62,836.31,15.42,9.0,16.79,48.27,83.69,40.47,0.0,0.0,148.13,0.0,0.0,485.12
20.71,29.62,64.75,728.62,14.13,9.44,17.65,55.49,80.4,36.03,0.0,0.0,131.01,0.0,0.0,440.71
19.91,31.88,45.81,474.88,13.14,8.12,18.37,61.21,92.5,34.1,0.0,0.0,86.15,0.0,0.0,427.98
18.44,35.5,7.69,35.62,12.07,8.15,16.97,66.91,96.72,36.41,0.0,0.0,16.4,0.0,0.0,32.43
17.18,43.25,0.0,0.0,11.15,8.0,15.44,70.96,97.35,41.43,0.0,5.16,0.0,0.0,7.18,0.0
16.18,47.62,0.0,0.0,10.29,8.72,12.76,75.69,92.21,48.16,0.0,51.09,0.0,0.0,104.48,0.0
15.18,49.25,0.0,0.0,9.25,9.22,13.46,82.22,91.43,42.22,0.0,101.68,0.0,0.0,313.8,0.0
14.24,55.0,0.0,0.0,9.12,11.7,9.73,82.33,74.39,53.06,0.0,152.75,0.0,0.0,456.65,0.0
13.28,60.5,0.0,0.0,8.27,14.51,8.23,91.56,59.03,57.28,0.0,222.62,0.0,0.0,479.88,0.0
12.28,65.75,0.0,0.0,8.07,15.92,7.57,97.24,52.41,58.51,0.0,276.79,0.0,0.0,387.32,0.0
11.34,69.88,0.0,0.0,7.95,16.57,5.01,97.74,46.55,61.91,5.14,285.72,0.0,7.15,325.11,0.0
10.44,74.75,0.0,0.0,8.55,17.36,4.13,93.35,41.7,60.18,50.49,252.33,0.0,103.24,372.49,0.0
9.47,80.75,0.0,0.0,9.54,17.48,4.46,89.41,38.68,57.45,104.15,156.12,0.0,321.43,511.31,0.0
8.85,84.25,0.0,0.0,11.8,17.99,2.51,73.88,35.21,67.59,153.82,134.32,0.0,459.82,451.82,0.0
8.39,90.62,0.0,0.0,14.18,18.14,0.14,60.51,34.68,81.19,217.53,84.8,0.0,468.91,421.24,0.0
8.01,97.75,0.0,0.0,15.72,16.93,-1.05,53.21,36.52,90.01,272.83,16.36,0.0,381.78,32.34,0.0
7.9,98.12,5.12,7.12,16.66,15.45,-1.38,46.28,41.41,88.94,287.45,0.0,0.0,327.08,0.0,0.0
8.4,94.5,49.88,102.0,17.46,13.42,0.79,41.41,46.08,73.66,254.14,0.0,44.09,375.15,0.0,100.56
9.82,87.38,106.62,329.06,17.82,13.0,0.45,37.78,43.74,79.08,160.12,0.0,87.61,524.4,0.0,487.51
11.88,73.38,154.88,463.0,18.16,10.39,3.01,34.79,50.78,68.13,135.97,0.0,64.55,457.38,0.0,767.08
13.89,62.0,212.44,457.94,18.03,8.87,4.98,34.96,54.89,54.56,84.12,0.0,69.35,417.87,0.0,833.78
15.54,54.0,268.88,376.25,16.91,7.74,7.2,36.57,57.81,43.34,16.33,0.0,79.03,32.3,0.0,894.15
16.73,46.0,289.19,329.06,15.46,5.68,7.68,41.39,59.21,41.57,0.0,0.0,75.51,0.0,0.0,854.02
17.54,41.12,255.94,377.81,13.75,4.46,9.98,45.04,58.84,36.43,0.0,0.0,77.35,0.0,0.0,957.04
18.11,36.88,164.12,537.5,12.76,3.81,8.53,44.49,60.42,42.17,0.0,0.0,58.43,0.0,0.0,816.25
18.3,34.38,137.62,462.94,10.72,2.24,8.56,49.64,68.99,41.64,0.0,0.0,53.38,0.0,0.0,755.03
17.93,35.25,83.44,414.5,9.19,0.61,6.99,53.7,78.66,43.69,0.0,0.0,38.6,0.0,0.0,486.07
16.89,36.62,16.31,32.25,7.83,-0.4,5.69,57.47,86.19,49.87,0.0,0.0,7.25,0.0,0.0,38.15
15.46,41.38,0.0,0.0,6.01,-0.94,4.08,57.85,86.35,59.12,0.0,0.0,0.0,0.0,0.0,0.0
14.03,44.0,0.0,0.0,4.62,0.09,3.56,58.17,77.7,60.83,0.0,42.11,0.0,0.0,96.03,0.0
12.56,45.25,0.0,0.0,3.48,0.85,2.76,61.9,76.92,61.88,0.0,90.31,0.0,0.0,502.5,0.0
11.0,48.5,0.0,0.0,2.1,3.31,-0.82,69.68,66.75,76.64,0.0,65.96,0.0,0.0,783.91,0.0
9.46,52.5,0.0,0.0,0.84,5.33,0.55,77.39,53.28,67.56,0.0,71.14,0.0,0.0,855.39,0.0
7.9,57.12,0.0,0.0,-0.08,7.27,-2.65,84.29,43.11,81.94,0.0,79.46,0.0,0.0,898.95,0.0
1.85,94.12,0.0,0.0,0.37,11.94,3.64,93.34,39.29,55.17,0.0,157.67,0.0,0.0,569.25,0.0
1.45,95.38,0.0,0.0,0.52,14.27,1.04,96.81,31.59,65.94,11.53,167.29,0.0,90.94,587.93,0.0
1.05,95.0,0.0,0.0,2.22,14.41,1.56,89.91,30.1,61.54,52.17,142.43,0.0,467.35,512.97,0.0
0.77,93.75,0.0,0.0,5.62,14.42,-0.28,74.71,28.02,69.27,92.17,105.74,0.0,590.73,439.79,0.0
0.64,91.75,0.0,0.0,8.35,12.7,-1.87,58.36,29.48,75.48,135.42,51.22,0.0,590.6,253.57,0.0
0.54,88.5,0.0,0.0,10.68,11.6,-1.83,44.2,31.05,75.44,155.34,4.06,0.0,613.81,19.72,0.0
0.38,93.25,0.0,0.0,12.27,10.41,-1.93,38.39,36.83,74.26,161.61,0.0,0.0,583.5,0.0,0.0
0.42,97.62,11.44,90.19,13.99,8.65,-1.76,32.24,43.08,71.83,164.15,0.0,11.87,576.87,0.0,94.94
2.31,89.25,52.56,470.81,14.35,7.19,-0.94,30.24,47.03,71.6,141.77,0.0,48.5,510.61,0.0,495.51
5.34,76.5,90.06,577.19,14.24,6.56,2.44,28.38,46.52,60.14,104.43,0.0,73.35,434.33,0.0,736.92
8.12,59.5,132.88,579.5,12.91,5.11,2.9,29.05,49.07,59.2,52.02,0.0,89.92,257.5,0.0,652.77
10.6,44.5,154.31,609.75,11.5,3.94,6.92,31.27,52.7,45.15,4.03,0.0,123.68,19.58,0.0,762.45
12.56,37.5,165.56,597.75,10.19,3.49,7.97,37.42,55.77,44.79,0.0,0.0,142.68,0.0,0.0,682.68
13.76,32.88,161.0,565.81,8.79,1.55,9.65,42.66,63.72,40.75,0.0,0.0,173.1,0.0,0.0,621.82
14.29,30.38,141.12,508.25,7.52,1.07,9.38,45.95,63.83,40.78,0.0,0.0,141.48,0.0,0.0,556.84
14.09,28.75,103.12,428.88,6.64,-0.34,7.98,46.26,69.58,45.75,0.0,0.0,99.93,0.0,0.0,416.67
13.09,28.62,52.81,261.44,5.38,-1.49,6.13,48.16,73.55,54.23,0.0,0.0,49.46,0.0,0.0,235.85
11.41,31.5,4.0,19.44,4.25,-1.8,6.73,51.6,75.28,52.9,0.0,0.0,4.46,0.0,0.0,20.79
10.01,38.0,0.0,0.0,3.41,-2.13,4.01,56.08,75.32,71.11,0.0,0.0,0.0,0.0,0.0,0.0
8.91,42.25,0.0,0.0,1.8,-2.14,4.83,62.61,73.91,70.21,0.0,11.56,0.0,0.0,92.47,0.0
7.81,44.88,0.0,0.0,0.83,-1.0,3.24,64.98,71.92,78.39,0.0,48.28,0.0,0.0,493.28,0.0
6.71,46.0,0.0,0.0,-0.37,1.92,3.73,69.73,62.57,72.15,0.0,70.8,0.0,0.0,711.3,0.0
5.61,47.25,0.0,0.0,-1.3,3.42,2.04,72.58,57.16,79.02,0.0,93.52,0.0,0.0,678.88,0.0
4.51,50.5,0.0,0.0,-1.78,6.44,1.95,75.2,46.83,81.18,0.0,119.69,0.0,0.0,737.82,0.0
3.35,56.38,0.0,0.0,-2.23,7.73,3.09,75.85,45.58,71.72,0.0,140.31,0.0,0.0,671.34,0.0
2.02,61.5,0.0,0.0,-2.34,9.02,3.56,74.96,42.75,68.16,11.4,165.99,0.0,91.24,596.29,0.0
0.62,66.12,0.0,0.0,-1.03,9.06,3.37,72.09,41.76,69.49,48.17,138.37,0.0,492.17,544.58,0.0
-0.4,69.88,0.0,0.0,1.65,8.18,3.85,63.79,45.12,68.42,69.52,101.37,0.0,698.5,422.68,0.0
-1.14,71.62,0.0,0.0,3.68,6.66,2.22,56.14,52.31,79.69,95.32,51.51,0.0,691.94,245.61,0.0
-1.77,75.12,0.0,0.0,6.2,6.04,1.56,47.66,55.76,87.84,117.69,4.26,0.0,725.51,19.86,0.0
-2.31,76.38,0.0,0.0,7.61,4.24,2.93,45.98,69.99,83.78,139.12,0.0,0.0,665.67,0.0,0.0
-2.5,76.0,11.25,90.0,8.71,4.4,4.42,43.75,72.54,75.24,162.43,0.0,14.63,583.52,0.0,58.94
-1.06,72.25,48.06,491.06,8.9,3.4,5.89,42.26,77.5,69.41,136.81,0.0,68.26,538.44,0.0,329.41
1.43,65.0,68.25,685.69,8.28,3.4,7.27,44.81,73.95,60.85,102.09,0.0,102.24,425.68,0.0,446.36
3.9,55.12,97.12,705.0,6.93,2.36,9.9,51.34,77.32,48.36,52.54,0.0,144.51,250.5,0.0,425.01
5.99,48.5,115.69,713.19,5.7,2.07,13.48,57.19,80.46,36.43,4.16,0.0,200.37,19.4,0.0,432.06
7.51,46.38,137.94,660.0,4.35,2.55,15.93,69.44,74.67,29.09,0.0,0.0,247.25,0.0,0.0,362.54
8.44,44.75,158.88,570.75,4.18,2.87,15.37,73.71,71.89,30.31,0.0,0.0,150.13,0.0,0.0,486.48
8.76,42.75,135.25,532.31,3.48,2.88,16.7,77.06,72.12,27.77,0.0,0.0,129.43,0.0,0.0,472.58
8.36,44.5,102.81,428.69,3.23,3.21,16.92,74.85,71.83,26.18,0.0,0.0,105.08,0.0,0.0,392.22
7.16,50.38,53.56,255.38,2.52,2.5,17.78,76.47,78.16,23.78,0.0,0.0,71.18,0.0,0.0,316.82
5.41,58.62,4.06,18.94,2.14,2.23,14.31,80.11,83.98,32.27,0.0,0.0,5.41,0.0,0.0,20.91
4.45,68.88,0.0,0.0,2.29,2.98,12.51,76.15,83.51,43.71,0.0,0.0,0.0,0.0,0.0,0.0
3.99,74.88,0.0,0.0,2.53,3.83,13.72,73.75,78.68,45.42,0.0,14.07,0.0,0.0,56.66,0.0
3.55,76.62,0.0,0.0,2.63,5.44,13.2,73.43,71.77,47.85,0.0,66.23,0.0,0.0,319.58,0.0
3.09,75.75,0.0,0.0,2.89,7.68,10.48,73.54,59.17,58.38,0.0,105.4,0.0,0.0,460.15,0.0
2.65,75.62,0.0,0.0,2.64,10.53,10.7,77.39,46.37,56.83,0.0,151.63,0.0,0.0,445.95,0.0
2.19,79.75,0.0,0.0,2.57,13.56,10.66,82.05,36.22,56.64,0.0,201.59,0.0,0.0,434.68,0.0
2.06,77.62,0.0,0.0,3.0,15.61,8.79,83.38,29.79,64.93,0.0,241.78,0.0,0.0,354.52,0.0
2.23,75.62,0.0,0.0,3.54,16.01,6.65,80.4,29.03,75.17,13.78,157.76,0.0,55.52,511.18,0.0
2.42,74.75,0.0,0.0,5.22,17.07,5.02,72.94,27.07,80.67,65.21,133.03,0.0,314.67,485.69,0.0
2.62,75.25,0.0,0.0,7.89,17.14,5.42,58.34,25.78,74.48,106.98,106.79,0.0,467.05,398.61,0.0
2.76,76.62,0.0,0.0,10.84,17.12,3.8,45.37,25.01,85.12,155.19,68.12,0.0,456.41,303.19,0.0
2.86,80.12,0.0,0.0,13.6,14.66,2.9,36.11,31.51,90.98,202.2,5.55,0.0,436.0,21.46,0.0
3.02,83.25,0.0,0.0,15.45,13.18,3.88,30.15,41.79,84.66,239.04,0.0,0.0,350.51,0.0,0.0
3.29,82.12,13.5,54.38,16.33,13.38,4.74,28.39,46.58,79.82,161.57,0.0,10.31,523.53,0.0,104.1
5.03,74.12,64.19,309.75,17.25,12.73,5.38,26.73,49.55,82.2,134.82,0.0,47.58,492.25,0.0,527.06
8.06,57.5,108.56,473.94,17.26,10.98,7.63,25.58,56.44,74.42,107.64,0.0,64.33,401.8,0.0,706.71
11.11,44.38,158.75,466.88,16.79,10.65,10.3,25.63,57.04,61.52,66.59,0.0,70.22,296.37,0.0,811.4
13.64,36.0,202.81,437.31,14.83,10.22,11.42,31.13,58.57,56.2,5.62,0.0,66.92,21.73,0.0,786.98
15.31,30.5,236.31,346.5,13.51,8.77,14.14,40.84,65.03,45.78,0.0,0.0,78.51,0.0,0.0,837.14
16.61,27.75,165.38,535.88,13.21,7.08,15.36,47.17,72.96,41.42,0.0,0.0,76.5,0.0,0.0,819.66
17.41,26.38,136.62,498.81,12.5,5.63,15.42,50.4,77.46,40.2,0.0,0.0,74.77,0.0,0.0,711.87
17.35,25.38,108.5,405.0,11.23,5.37,15.5,55.47,74.74,38.95,0.0,0.0,64.63,0.0,0.0,617.34
16.51,26.25,65.06,289.56,10.62,4.24,14.59,57.15,82.56,39.87,0.0,0.0,38.81,0.0,0.0,390.95
14.98,30.75,5.69,22.0,9.99,3.52,13.98,59.53,87.3,41.9,0.0,0.0,3.47,0.0,0.0,31.46
13.8,39.88,0.0,0.0,8.76,3.73,11.48,65.07,85.58,54.57,0.0,0.0,0.0,0.0,0.0,0.0
13.06,47.75,0.0,0.0,7.3,4.05,10.23,71.85,84.22,61.24,0.0,9.85,0.0,0.0,99.39,0.0
12.3,51.25,0.0,0.0,5.93,5.13,9.39,75.86,83.73,64.06,0.0,46.76,0.0,0.0,517.97,0.0
11.44,54.5,0.0,0.0,5.35,7.59,9.27,74.87,74.65,64.5,0.0,64.13,0.0,0.0,704.58,0.0
10.6,57.25,0.0,0.0,4.47,10.26,6.7,81.28,61.7,77.53,0.0,70.01,0.0,0.0,809.05,0.0
9.8,60.5,0.0,0.0,3.83,11.98,5.92,85.46,54.1,81.23,0.0,69.87,0.0,0.0,821.58,0.0
8.75,65.12,0.0,0.0,3.65,14.22,6.2,86.04,45.52,78.37,0.0,78.97,0.0,0.0,842.1,0.0
7.49,70.75,0.0,0.0,3.7,15.41,6.16,86.42,41.27,75.83,9.61,76.78,0.0,97.04,822.64,0.0
6.19,74.25,0.0,0.0,5.01,15.69,3.8,84.49,39.48,85.86,46.35,76.23,0.0,513.43,725.74,0.0
5.33,75.0,0.0,0.0,7.57,15.56,4.52,74.77,38.79,79.74,64.04,64.91,0.0,703.51,620.01,0.0
4.66,80.0,0.0,0.0,10.24,14.52,4.15,61.79,40.06,82.73,69.91,38.62,0.0,807.87,389.1,0.0
4.09,83.62,0.0,0.0,12.27,13.36,4.17,53.05,43.95,82.83,71.34,3.33,0.0,838.89,30.17,0.0
3.59,86.5,0.0,0.0,14.26,11.48,4.56,45.38,54.59,81.62,79.21,0.0,0.0,844.58,0.0,0.0
3.4,88.62,9.38,94.69,15.44,10.39,2.52,41.19,60.56,95.15,76.92,0.0,3.07,824.13,0.0,0.0
4.9,85.25,45.94,508.88,15.82,9.52,3.89,39.11,63.47,84.25,76.96,0.0,20.33,732.68,0.0,0.0
7.55,74.88,63.94,702.44,15.59,8.99,2.05,38.7,65.81,99.32,65.05,0.0,32.11,621.35,0.0,0.0
10.22,61.88,69.81,806.69,14.49,7.29,4.16,40.15,74.52,85.61,38.53,0.0,42.0,388.17,0.0,0.0
12.51,52.0,72.81,856.19,13.05,6.45,5.84,44.97,78.37,75.6,3.26,0.0,54.11,29.52,0.0,0.0
14.3,45.25,79.44,847.06,11.47,6.21,3.81,54.61,78.31,90.55,0.0,0.0,83.5,0.0,0.0,50.83
15.46,41.12,77.06,825.62,10.47,5.88,6.7,60.22,77.42,80.41,0.0,0.0,231.56,0.0,0.0,287.75
15.93,38.75,77.69,739.62,9.58,4.47,7.6,63.17,82.12,83.14,0.0,0.0,175.53,0.0,0.0,306.07
15.62,38.62,65.19,622.69,8.86,4.62,9.72,66.46,79.18,74.62,0.0,0.0,129.7,0.0,0.0,317.17
14.46,40.25,38.44,387.25,7.59,4.25,9.87,73.01,82.12,74.08,0.0,0.0,62.37,0.0,0.0,192.31
12.78,46.0,3.19,28.88,6.71,4.15,6.91,76.93,82.91,88.98,0.0,0.0,3.89,0.0,0.0,11.89
11.47,54.62,0.0,0.0,6.22,4.19,8.23,78.28,83.87,77.11,0.0,0.0,0.0,0.0,0.0,0.0
10.54,59.88,0.0,0.0,5.74,3.03,8.03,78.21,91.88,74.67,0.0,3.19,0.0,0.0,0.0,0.0
9.64,62.88,0.0,0.0,4.8,3.25,7.4,80.25,88.5,75.25,0.0,19.47,0.0,0.0,0.0,0.0
8.74,67.12,0.0,0.0,4.67,2.61,4.79,78.9,95.6,87.27,0.0,33.53,0.0,0.0,0.0,0.0
7.84,71.5,0.0,0.0,4.3,4.21,4.9,81.81,85.31,83.15,0.0,42.16,0.0,0.0,0.0,0.0
6.94,75.5,0.0,0.0,4.15,5.3,5.79,82.96,78.8,76.15,0.0,52.15,0.0,0.0,0.0,0.0
6.22,78.25,0.0,0.0,4.01,4.31,3.47,85.0,87.52,86.81,0.0,86.72,0.0,0.0,52.79,0.0
5.62,79.0,0.0,0.0,3.29,6.44,2.62,90.25,81.96,91.92,3.25,227.44,0.0,0.0,282.63,0.0
5.09,78.38,0.0,0.0,2.92,7.7,2.02,90.62,82.57,95.63,19.05,176.76,0.0,0.0,308.22,0.0
4.71,78.62,0.0,0.0,2.9,9.09,3.51,93.74,78.31,85.09,34.23,124.35,0.0,0.0,304.09,0.0
4.35,81.5,0.0,0.0,4.24,9.2,3.28,85.15,78.04,86.48,42.23,59.63,0.0,0.0,183.85,0.0
4.14,83.0,0.0,0.0,5.02,7.51,2.99,80.4,85.49,87.84,51.17,4.07,0.0,0.0,12.45,0.0
3.85,86.12,0.0,0.0,4.57,7.81,1.02,86.01,79.55,96.44,88.33,0.0,0.0,53.77,0.0,0.0
3.51,88.62,3.31,0.0,6.31,7.4,3.24,82.73,78.34,81.39,225.37,0.0,2.8,280.06,0.0,0.0
2.65,92.75,18.62,0.0,7.75,6.83,2.51,82.28,78.63,90.32,177.38,0.0,14.78,309.3,0.0,0.0
3.14,91.88,34.94,0.0,8.78,5.24,1.17,80.16,84.64,100.0,121.68,0.0,26.46,297.54,0.0,0.0
4.26,85.0,42.31,0.0,8.86,5.0,2.16,80.02,82.58,94.4,58.25,0.0,42.03,179.61,0.0,0.0
4.79,82.0,50.19,0.0,7.8,5.1,0.59,83.75,80.33,100.0,4.16,0.0,47.45,12.72,0.0,0.0
4.78,84.5,89.94,54.75,7.6,3.75,1.75,80.78,85.16,100.0,0.0,0.0,91.38,0.0,0.0,52.2
6.2,83.5,223.31,277.5,7.09,3.12,5.23,80.17,88.83,81.58,0.0,0.0,232.62,0.0,0.0,310.12
7.79,82.0,178.0,310.38,6.54,2.58,4.99,80.31,92.13,88.85,0.0,0.0,155.89,0.0,0.0,328.37
8.51,82.0,119.0,291.0,5.47,3.06,5.54,83.32,87.99,89.73,0.0,0.0,95.79,0.0,0.0,321.44
8.57,82.0,56.88,175.38,5.05,2.81,7.79,82.29,89.55,76.49,0.0,0.0,50.36,0.0,0.0,278.02
8.06,82.0,4.25,13.0,4.76,2.6,5.54,82.41,90.42,87.01,0.0,0.0,3.46,0.0,0.0,18.6
7.42,82.0,0.0,0.0,3.89,1.54,4.84,84.33,93.16,87.76,0.0,0.0,0.0,0.0,0.0,0.0
6.82,82.0,0.0,0.0,3.37,2.57,5.34,87.29,85.63,81.26,0.0,2.68,0.0,0.0,0.0,0.0
6.29,82.0,0.0,0.0,2.85,2.18,5.25,90.37,92.53,81.34,0.0,14.45,0.0,0.0,0.0,0.0
5.66,82.0,0.0,0.0,2.84,1.62,4.32,89.43,100.0,85.81,0.0,27.38,0.0,0.0,0.0,0.0
5.09,82.0,0.0,0.0,2.58,1.86,4.06,91.08,96.51,84.31,0.0,41.17,0.0,0.0,0.0,0.0
4.46,84.5,0.0,0.0,2.41,1.26,4.03,91.71,100.0,78.11,0.0,49.98,0.0,0.0,0.0,0.0
4.01,83.5,0.0,0.0,1.79,2.29,2.76,91.52,97.54,84.82,0.0,95.25,0.0,0.0,54.41,0.0
3.59,85.75,0.0,0.0,2.24,4.84,2.35,87.76,83.98,89.71,2.62,226.5,0.0,0.0,301.97,0.0
3.09,88.62,0.0,0.0,2.02,5.54,2.79,93.64,85.62,85.15,14.29,162.54,0.0,0.0,342.38,0.0
2.65,90.88,0.0,0.0,1.85,6.2,1.33,99.22,85.86,91.29,27.85,100.77,0.0,0.0,338.16,0.0
2.38,92.62,0.0,0.0,1.71,7.32,0.33,97.57,79.24,96.99,40.74,48.78,0.0,0.0,269.26,0.0
2.24,93.0,0.0,0.0,1.6,5.96,0.69,100.0,84.5,92.0,51.24,3.58,0.0,0.0,19.21,0.0
2.01,89.88,0.0,0.0,2.57,5.33,1.41,95.71,84.88,85.95,97.19,0.0,0.0,55.51,0.0,0.0
1.96,89.88,2.56,0.0,4.65,5.28,1.04,85.18,81.63,91.59,223.44,0.0,13.52,297.89,0.0,11.67
1.88,94.75,14.12,0.0,5.81,4.99,0.91,84.0,82.92,96.84,165.87,0.0,75.39,349.38,0.0,63.55
2.05,97.62,28.31,0.0,6.53,4.3,4.17,83.93,85.9,80.74,103.26,0.0,167.86,346.52,0.0,117.33
1.58,98.62,40.31,0.0,7.08,3.92,6.19,80.62,85.15,68.29,47.98,0.0,241.06,264.88,0.0,117.12
1.89,97.75,52.5,0.0,6.18,3.58,6.24,83.25,80.8,64.41,3.63,0.0,253.54,19.51,0.0,105.45
2.8,93.88,99.12,56.62,5.58,2.73,8.45,83.44,84.97,55.5,0.0,0.0,284.34,0.0,0.0,113.45
4.48,86.38,220.38,293.81,5.25,2.32,8.92,81.81,89.92,63.61,0.0,0.0,258.85,0.0,0.0,130.92
6.05,82.38,169.19,356.38,4.86,2.27,8.41,83.71,88.58,82.7,0.0,0.0,193.28,0.0,0.0,107.79
6.81,82.0,105.75,354.88,4.3,1.37,10.36,85.95,91.02,77.76,0.0,0.0,148.09,0.0,0.0,118.03
6.88,82.0,47.19,260.5,3.85,0.77,10.01,85.58,94.12,76.21,0.0,0.0,62.55,0.0,0.0,133.36
6.36,82.0,3.69,19.81,3.35,0.83,8.82,82.15,91.06,76.33,0.0,0.0,4.68,0.0,0.0,10.42
5.79,82.0,0.0,0.0,2.72,1.08,7.81,85.04,88.1,76.5,0.0,0.0,0.0,0.0,0.0,0.0
5.22,82.0,0.0,0.0,2.3,0.89,6.19,90.02,92.55,81.83,0.0,13.39,0.0,0.0,11.56,0.0
4.75,84.5,0.0,0.0,2.01,1.34,4.93,90.29,94.04,85.24,0.0,77.85,0.0,0.0,65.62,0.0
4.29,86.0,0.0,0.0,1.39,3.85,3.58,90.89,82.68,89.2,0.0,164.18,0.0,0.0,114.76,0.0
3.79,86.0,0.0,0.0,0.99,5.82,5.23,92.68,70.15,74.55,0.0,235.15,0.0,0.0,114.25,0.0
3.16,83.5,0.0,0.0,0.91,6.71,2.73,90.59,62.4,85.87,0.0,262.62,0.0,0.0,109.23,0.0
2.71,85.12,0.0,0.0,0.91,8.42,1.67,89.18,55.62,89.16,0.0,283.7,0.0,0.0,113.2,0.0
2.29,90.12,0.0,0.0,0.82,9.12,3.04,93.02,62.75,76.69,13.32,262.58,0.0,11.5,132.8,0.0
1.79,92.0,0.0,0.0,1.56,9.09,0.51,92.65,79.04,87.68,79.08,203.67,0.0,66.65,113.59,0.0
1.41,90.75,0.0,0.0,3.69,9.88,-0.51,83.65,80.63,90.96,162.34,143.32,0.0,113.48,114.24,0.0
1.18,91.25,0.0,0.0,5.64,9.43,1.55,71.07,79.66,75.34,232.2,60.15,0.0,112.81,128.24,0.0
0.97,90.12,0.0,0.0,6.94,8.34,-1.07,61.39,79.17,87.7,267.15,4.53,0.0,111.11,10.09,0.0
0.77,90.25,0.0,0.0,8.4,7.34,-0.54,55.69,79.25,82.25,283.38,0.0,0.0,113.07,0.0,0.0
0.76,93.5,13.25,11.44,9.22,6.17,-1.61,62.31,81.92,90.01,264.45,0.0,7.19,133.75,0.0,111.22
1.74,91.25,80.31,67.69,9.43,5.2,2.72,77.21,83.62,68.54,208.87,0.0,43.26,116.48,0.0,704.28
3.55,84.62,160.5,112.19,9.64,4.19,3.82,82.06,85.6,63.42,140.94,0.0,51.44,112.34,0.0,781.62
5.49,72.0,229.25,111.38,9.14,4.59,8.01,81.39,78.27,44.05,58.95,0.0,60.66,125.68,0.0,921.53
7.14,60.38,271.69,113.0,8.1,3.0,11.61,80.58,84.24,33.79,4.46,0.0,69.28,9.92,0.0,1004.88
8.39,55.75,283.06,112.94,7.1,2.13,12.35,80.63,86.39,32.98,0.0,0.0,64.13,0.0,0.0,902.86
9.3,61.88,266.31,134.69,6.17,2.43,16.11,81.96,80.34,26.5,0.0,0.0,75.01,0.0,0.0,1054.2
9.72,75.38,214.06,119.38,5.34,0.82,16.3,82.81,85.84,27.6,0.0,0.0,67.48,0.0,0.0,968.79
9.43,83.5,138.56,110.44,4.5,0.07,16.14,83.8,87.48,27.6,0.0,0.0,59.68,0.0,0.0,853.78
8.89,83.12,57.75,123.12,4.27,0.88,14.82,80.14,79.36,30.89,0.0,0.0,36.98,0.0,0.0,564.79
7.89,82.0,4.38,9.75,3.14,-0.56,13.45,83.43,84.73,34.58,0.0,0.0,3.25,0.0,0.0,44.38
6.9,82.0,0.0,0.0,2.36,-0.43,11.18,85.01,81.63,46.45,0.0,0.0,0.0,0.0,0.0,0.0
6.16,82.0,0.0,0.0,2.12,-0.95,10.08,82.17,86.13,55.78,0.0,7.57,0.0,0.0,117.01,0.0
5.46,82.0,0.0,0.0,0.97,2.13,9.17,84.92,71.71,59.68,0.0,41.57,0.0,0.0,676.79,0.0
4.76,82.0,0.0,0.0,0.36,4.37,8.84,85.74,61.08,61.07,0.0,53.66,0.0,0.0,815.34,0.0
4.0,82.0,0.0,0.0,0.54,8.14,8.2,81.37,43.65,62.87,0.0,61.23,0.0,0.0,930.26,0.0
3.26,82.62,0.0,0.0,-0.31,11.39,5.04,83.24,34.34,79.2,0.0,68.24,0.0,0.0,989.72,0.0
2.56,83.62,0.0,0.0,-0.38,12.92,5.69,81.31,31.74,74.26,0.0,66.97,0.0,0.0,942.87,0.0
1.86,84.0,0.0,0.0,-0.62,15.51,4.98,84.19,27.75,77.15,7.75,72.04,0.0,119.91,1012.38,0.0
1.1,84.0,0.0,0.0,1.83,15.96,3.35,73.3,28.3,89.21,40.72,65.93,0.0,663.05,946.55,0.0
0.61,84.0,0.0,0.0,4.65,15.8,3.41,59.92,28.3,88.98,54.77,58.31,0.0,832.2,834.17,0.0
0.25,83.38,0.0,0.0,8.2,14.55,2.31,43.45,31.51,95.77,61.52,36.3,0.0,934.63,554.39,0.0
-0.09,81.75,0.0,0.0,11.28,12.87,1.47,34.61,36.16,100.0,67.71,3.13,0.0,982.14,42.66,0.0
-0.33,81.0,0.0,0.0,13.21,11.02,0.2,31.12,46.97,100.0,68.39,0.0,0.0,962.88,0.0,0.0
-0.34,82.25,7.94,122.81,15.21,10.01,0.76,28.38,56.08,100.0,70.55,0.0,11.81,991.47,0.0,4.5
1.58,74.88,39.88,649.31,15.79,9.1,1.67,28.65,59.96,100.0,65.15,0.0,72.89,935.43,0.0,22.81
