Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
10.51,75.62,0.0,0.0,6.34,15.71,8.24,96.86,49.53,82.73,23.61,91.05,0.0,106.24,777.97,0.0
9.35,79.75,0.0,0.0,7.89,16.86,7.6,90.63,45.3,85.05,56.68,98.96,0.0,564.78,752.07,0.0
8.09,87.0,0.0,0.0,10.26,16.22,6.66,78.62,46.97,88.21,69.78,85.39,0.0,769.41,622.37,0.0
7.22,94.38,0.0,0.0,11.86,16.2,8.03,67.37,46.43,77.78,68.49,68.06,0.0,830.46,489.43,0.0
6.62,98.88,0.0,0.0,13.72,14.29,7.99,56.74,54.08,77.63,74.41,29.61,0.0,859.73,238.58,0.0
6.09,99.38,0.0,0.0,15.28,13.26,7.69,50.16,59.61,78.15,86.46,0.0,0.0,853.88,0.0,0.0
6.15,98.38,23.25,104.62,16.03,11.42,8.28,48.45,67.64,73.19,93.22,0.0,22.26,796.46,0.0,128.32
7.74,91.75,56.0,558.0,16.79,11.81,8.66,45.53,64.59,74.03,98.48,0.0,48.35,748.41,0.0,594.51
9.98,80.5,68.19,751.88,16.43,10.91,13.02,46.3,69.15,56.38,86.7,0.0,95.64,631.87,0.0,777.41
12.11,66.0,69.94,848.06,15.99,9.54,14.25,47.16,74.95,51.96,67.06,0.0,139.68,482.25,0.0,658.18
13.96,55.62,75.94,877.44,14.38,9.26,14.93,53.73,74.9,50.93,29.8,0.0,132.12,240.16,0.0,647.95
15.35,49.88,86.94,858.62,13.1,9.16,17.62,60.31,75.49,43.54,0.0,0.0,176.58,0.0,0.0,638.96
16.3,47.38,95.38,814.94,11.75,8.17,19.25,66.13,83.11,37.77,0.0,0.0,194.26,0.0,0.0,620.22
16.73,45.75,98.0,744.75,11.57,7.71,18.36,65.73,84.4,40.63,0.0,0.0,187.65,0.0,0.0,424.59
16.61,45.62,88.0,641.38,10.77,7.1,19.32,69.83,85.61,39.72,0.0,0.0,160.13,0.0,0.0,406.12
15.81,47.88,66.06,475.06,9.77,7.64,16.45,73.78,80.08,50.1,0.0,0.0,87.08,0.0,0.0,264.79
14.46,53.38,30.0,241.75,9.26,7.52,15.61,74.89,80.44,52.42,0.0,0.0,39.92,0.0,0.0,150.12
12.96,61.0,0.0,0.0,8.84,7.3,16.01,77.3,80.45,53.56,0.0,0.0,0.0,0.0,0.0,0.0
12.03,64.62,0.0,0.0,8.14,7.73,13.51,83.31,76.35,68.82,0.0,21.44,0.0,0.0,123.6,0.0
11.36,66.88,0.0,0.0,7.76,8.88,12.94,84.07,72.89,71.95,0.0,49.15,0.0,0.0,604.29,0.0
10.66,70.5,0.0,0.0,7.32,12.35,13.12,84.3,59.38,69.43,0.0,91.45,0.0,0.0,743.3,0.0
9.96,72.62,0.0,0.0,7.45,14.06,13.72,81.23,52.67,64.55,0.0,137.87,0.0,0.0,649.65,0.0
9.26,74.88,0.0,0.0,7.28,15.34,10.62,81.84,49.52,82.2,0.0,136.21,0.0,0.0,668.03,0.0
8.56,79.12,0.0,0.0,7.11,17.38,11.7,81.6,44.33,76.43,0.0,173.6,0.0,0.0,628.17,0.0
8.11,83.5,0.0,0.0,7.45,18.62,10.35,77.92,39.64,83.49,21.03,186.25,0.0,121.24,594.67,0.0
7.81,83.75,0.0,0.0,8.99,18.36,10.04,72.32,40.62,86.03,49.54,187.67,0.0,609.17,424.64,0.0
7.51,83.0,0.0,0.0,12.01,18.72,9.67,60.88,41.61,83.56,89.35,153.72,0.0,726.24,389.87,0.0
7.28,82.38,0.0,0.0,13.97,16.93,9.79,53.02,48.49,80.8,136.97,90.29,0.0,645.39,274.55,0.0
7.08,83.25,0.0,0.0,15.54,15.87,8.32,48.82,51.46,93.66,138.26,40.71,0.0,678.08,153.09,0.0
6.94,82.75,0.0,0.0,17.25,15.31,9.7,44.73,56.53,85.1,172.11,0.0,0.0,622.77,0.0,0.0
7.21,79.5,20.62,118.88,18.31,13.69,8.81,40.57,67.97,95.2,182.25,0.0,11.72,581.9,0.0,0.0
9.09,71.75,49.94,614.06,18.36,13.17,9.13,40.62,70.79,93.14,187.68,0.0,15.67,424.67,0.0,0.0
11.72,62.38,87.25,709.19,18.41,13.0,8.88,42.55,70.03,94.64,150.51,0.0,43.24,381.75,0.0,0.0
13.89,53.38,136.06,641.12,17.17,13.03,11.77,47.68,68.08,79.12,91.9,0.0,122.42,279.43,0.0,0.0
15.72,48.12,140.31,688.12,16.01,11.28,10.11,50.98,78.66,91.06,41.11,0.0,61.29,154.58,0.0,0.0
17.15,45.12,170.62,617.38,14.96,11.54,10.8,58.01,77.34,83.1,0.0,0.0,139.36,0.0,0.0,113.24
18.04,41.5,178.25,569.12,13.77,10.63,13.51,67.55,81.87,66.51,0.0,0.0,245.82,0.0,0.0,600.46
18.36,40.62,187.69,424.69,13.29,10.25,14.5,70.2,84.77,61.77,0.0,0.0,157.78,0.0,0.0,608.83
18.15,43.5,147.31,373.62,12.94,9.87,14.52,70.32,82.4,60.34,0.0,0.0,75.87,0.0,0.0,677.02
17.38,46.88,93.5,284.31,12.69,9.79,16.2,69.85,80.84,52.43,0.0,0.0,53.68,0.0,0.0,621.51
16.12,50.5,41.5,156.06,11.61,8.97,15.54,76.89,89.7,53.33,0.0,0.0,28.76,0.0,0.0,310.06
14.66,59.5,0.0,0.0,11.46,9.56,14.8,77.8,85.92,54.41,0.0,0.0,0.0,0.0,0.0,0.0
13.85,67.12,0.0,0.0,10.77,9.18,13.25,81.06,92.79,59.86,0.0,12.05,0.0,0.0,0.0,0.0
13.39,69.62,0.0,0.0,10.36,9.44,13.24,84.13,91.2,57.6,0.0,16.02,0.0,0.0,0.0,0.0
12.89,70.62,0.0,0.0,9.96,9.39,13.79,81.83,91.44,53.59,0.0,44.93,0.0,0.0,0.0,0.0
12.39,71.62,0.0,0.0,9.78,11.13,13.47,80.86,83.12,54.5,0.0,117.27,0.0,0.0,0.0,0.0
11.89,75.12,0.0,0.0,9.29,10.52,11.86,87.73,88.53,62.38,0.0,63.21,0.0,0.0,0.0,0.0
11.39,78.25,0.0,0.0,9.5,10.98,11.49,86.34,82.05,60.95,0.0,141.21,0.0,0.0,114.74,0.0
10.89,80.25,0.0,0.0,9.37,13.17,10.87,91.58,68.19,62.97,12.22,240.16,0.0,0.0,586.64,0.0
10.45,83.5,0.0,0.0,9.59,14.56,9.41,90.22,61.51,67.85,16.2,158.45,0.0,0.0,611.41,0.0
10.05,81.25,0.0,0.0,9.64,15.08,9.61,89.85,58.11,62.2,45.78,79.15,0.0,0.0,706.35,0.0
9.78,80.88,0.0,0.0,10.81,16.08,8.74,85.12,52.91,64.75,114.69,53.22,0.0,0.0,616.1,0.0
9.57,85.75,0.0,0.0,10.72,15.58,6.72,87.26,53.16,76.44,64.16,28.85,0.0,0.0,311.03,0.0
9.44,86.75,0.0,0.0,11.07,14.82,8.06,81.52,54.33,72.75,142.13,0.0,0.0,115.5,0.0,0.0
9.53,90.38,12.38,0.0,13.0,13.7,5.86,69.04,58.06,87.34,237.33,0.0,5.28,579.72,0.0,0.0
9.72,89.25,16.38,0.0,14.58,13.39,6.26,61.38,56.99,86.73,158.78,0.0,16.02,612.71,0.0,0.0
9.86,88.25,46.62,0.0,15.36,13.35,6.79,56.99,55.42,84.62,80.8,0.0,28.5,721.02,0.0,0.0
10.53,87.12,112.12,0.0,16.01,12.84,6.3,53.14,57.19,88.64,52.98,0.0,67.23,613.4,0.0,6.68
10.9,86.0,65.12,0.0,15.6,11.73,9.28,53.08,62.94,74.41,28.9,0.0,220.65,311.52,0.0,31.75
11.15,81.0,143.06,116.25,14.83,11.25,8.61,54.29,62.04,82.21,0.0,0.0,184.26,0.0,0.0,22.71
12.86,69.88,234.5,572.81,13.93,10.57,10.35,57.15,64.36,75.71,0.0,0.0,259.78,0.0,0.0,207.13
14.61,61.25,159.12,614.0,13.46,9.45,10.11,56.69,67.62,83.17,0.0,0.0,162.24,0.0,0.0,574.35
15.6,55.88,82.44,735.69,13.12,9.11,12.01,56.34,64.6,70.6,0.0,0.0,117.99,0.0,0.0,664.77
15.96,53.38,52.75,610.69,12.53,8.38,11.58,58.53,66.5,71.39,0.0,0.0,90.66,0.0,0.0,252.74
15.62,53.0,28.94,312.0,11.67,7.2,11.83,63.22,73.97,72.01,0.0,0.0,27.41,0.0,0.0,18.24
14.84,54.25,0.0,0.0,11.13,7.64,11.94,62.58,75.06,71.87,0.0,0.0,0.0,0.0,0.0,0.0
14.12,56.25,0.0,0.0,10.43,6.5,10.09,65.06,83.67,81.82,0.0,5.54,0.0,0.0,0.0,0.0
13.53,56.38,0.0,0.0,9.48,6.57,11.67,67.5,84.92,73.15,0.0,16.39,0.0,0.0,0.0,0.0
12.93,57.25,0.0,0.0,8.86,6.97,9.33,65.8,83.56,85.85,0.0,28.87,0.0,0.0,0.0,0.0
12.26,59.88,0.0,0.0,8.2,6.9,8.74,67.37,85.13,87.62,0.0,70.39,0.0,0.0,7.0,0.0
11.62,63.5,0.0,0.0,7.44,8.68,10.68,72.74,77.9,73.84,0.0,211.95,0.0,0.0,30.5,0.0
11.03,63.12,0.0,0.0,7.43,8.71,10.52,76.22,81.61,78.04,0.0,185.66,0.0,0.0,22.89,0.0
10.3,65.75,0.0,0.0,6.82,9.94,8.96,81.84,78.04,88.92,5.68,252.64,0.0,0.0,201.44,0.0
9.5,67.38,0.0,0.0,6.72,10.39,9.75,84.02,81.59,83.76,16.57,165.59,0.0,0.0,586.2,0.0
8.64,67.0,0.0,0.0,7.06,11.76,10.03,83.03,71.86,79.61,29.06,116.03,0.0,0.0,653.7,0.0
8.05,68.25,0.0,0.0,7.2,11.63,8.33,83.38,71.13,88.38,71.98,90.98,0.0,7.15,253.65,0.0
7.65,71.5,0.0,0.0,8.38,11.48,9.73,79.64,73.88,82.67,207.6,26.77,0.0,29.88,17.81,0.0
7.25,77.38,0.0,0.0,8.77,11.34,9.04,81.3,75.24,93.49,186.36,0.0,0.0,22.97,0.0,0.0
7.1,80.0,5.81,0.0,9.73,10.34,8.86,79.21,80.41,100.0,249.07,0.0,23.91,198.6,0.0,15.07
6.85,83.12,16.75,0.0,10.53,11.0,10.19,80.79,77.02,93.92,167.27,0.0,103.89,592.13,0.0,83.64
7.14,82.5,29.25,0.0,11.64,9.77,12.96,72.49,83.3,79.06,115.04,0.0,193.58,648.16,0.0,137.58
7.46,81.62,73.56,7.31,11.66,9.35,14.75,71.01,84.12,67.21,91.15,0.0,256.68,254.1,0.0,188.15
8.12,81.38,203.25,29.25,11.31,10.16,16.14,74.81,76.79,57.49,26.44,0.0,250.17,17.59,0.0,295.25
8.81,81.0,187.06,23.06,11.04,9.98,18.88,76.93,81.33,48.07,0.0,0.0,204.91,0.0,0.0,587.87
9.56,80.38,245.5,195.75,10.46,9.19,18.44,79.71,87.52,52.73,0.0,0.0,163.2,0.0,0.0,521.87
10.65,80.0,168.94,598.06,10.67,9.6,21.3,78.95,84.69,42.87,0.0,0.0,208.94,0.0,0.0,439.68
11.54,73.12,114.06,642.62,9.99,9.76,20.69,82.02,81.24,46.42,0.0,0.0,114.92,0.0,0.0,537.19
11.68,70.88,91.31,254.56,9.65,8.97,20.97,82.37,84.69,45.37,0.0,0.0,90.65,0.0,0.0,376.35
11.16,75.75,26.12,17.38,9.9,9.66,20.05,78.27,83.09,47.61,0.0,0.0,26.59,0.0,0.0,28.59
10.78,78.62,0.0,0.0,9.7,9.36,17.98,82.98,91.44,58.78,0.0,0.0,0.0,0.0,0.0,0.0
10.57,79.0,0.0,0.0,9.3,9.39,18.08,86.82,98.11,59.14,0.0,24.89,0.0,0.0,15.69,0.0
10.38,80.88,0.0,0.0,9.53,10.67,15.38,85.15,90.9,68.27,0.0,107.73,0.0,0.0,86.72,0.0
10.18,80.75,0.0,0.0,9.62,12.95,15.98,82.06,79.16,61.29,0.0,193.35,0.0,0.0,137.41,0.0
9.91,80.62,0.0,0.0,9.29,14.77,15.05,82.85,67.11,64.48,0.0,257.09,0.0,0.0,188.45,0.0
9.68,79.75,0.0,0.0,9.63,16.33,14.93,83.29,56.74,65.04,0.0,253.59,0.0,0.0,299.28,0.0
9.47,84.62,0.0,0.0,9.52,18.54,13.9,90.41,49.28,69.04,0.0,200.2,0.0,0.0,574.38,0.0
9.4,86.12,0.0,0.0,9.66,19.07,13.6,96.3,50.55,68.63,25.39,171.26,0.0,16.0,547.63,0.0
9.46,85.62,0.0,0.0,10.91,20.81,11.89,89.39,44.5,73.88,109.64,202.06,0.0,88.27,425.22,0.0
9.5,82.88,0.0,0.0,12.94,20.62,11.47,79.2,46.65,73.78,193.24,114.37,0.0,137.33,534.6,0.0
9.56,81.0,0.0,0.0,14.78,20.59,10.95,67.05,46.69,78.23,257.29,88.29,0.0,188.6,366.58,0.0
9.6,83.5,0.0,0.0,16.42,19.57,11.39,56.37,49.36,76.96,255.29,25.73,0.0,301.3,27.67,0.0
9.66,89.38,0.0,0.0,18.37,18.07,8.88,49.89,58.39,93.29,197.85,0.0,0.0,567.63,0.0,0.0
9.89,94.5,25.88,16.31,19.38,17.73,10.27,49.47,60.69,85.08,175.28,0.0,24.22,560.5,0.0,31.77
11.12,87.88,111.56,89.81,20.56,16.05,11.06,45.31,65.33,83.88,198.63,0.0,108.96,417.98,0.0,155.75
12.93,79.25,193.12,137.25,20.59,15.97,11.86,46.77,61.34,81.68,114.09,0.0,174.08,533.3,0.0,181.99
14.79,67.0,257.5,188.75,20.39,15.16,14.89,47.34,63.99,62.09,87.12,0.0,229.62,361.69,0.0,286.35
16.5,56.0,257.0,303.31,19.33,14.74,14.7,50.24,65.96,60.12,25.31,0.0,251.01,27.21,0.0,205.35
18.23,50.5,195.5,560.88,18.12,13.88,15.13,58.2,69.14,58.32,0.0,0.0,230.48,0.0,0.0,325.22
19.65,48.38,179.31,573.38,17.55,13.34,17.6,61.47,69.94,48.55,0.0,0.0,245.07,0.0,0.0,350.73
20.35,46.12,195.19,410.75,16.38,12.07,17.8,63.85,72.94,46.39,0.0,0.0,215.24,0.0,0.0,323.58
20.56,46.88,113.81,532.0,15.96,11.4,17.83,61.36,74.14,45.55,0.0,0.0,127.54,0.0,0.0,512.46
20.23,48.0,85.94,356.81,15.21,10.81,17.47,63.74,78.99,47.82,0.0,0.0,68.46,0.0,0.0,490.77
19.12,51.12,24.88,26.75,14.64,10.77,15.74,66.42,80.73,54.59,0.0,0.0,21.33,0.0,0.0,69.15
18.16,58.0,0.0,0.0,13.87,9.36,14.88,69.2,90.27,59.54,0.0,0.0,0.0,0.0,0.0,0.0
17.4,62.25,0.0,0.0,13.21,10.04,15.18,70.59,86.54,57.24,0.0,23.83,0.0,0.0,31.26,0.0
16.66,62.38,0.0,0.0,12.16,10.98,13.17,72.47,84.38,64.49,0.0,108.32,0.0,0.0,154.85,0.0
15.96,61.38,0.0,0.0,11.37,12.19,12.85,74.32,79.84,65.48,0.0,178.38,0.0,0.0,186.5,0.0
15.26,63.5,0.0,0.0,10.75,14.45,12.33,79.37,64.17,64.45,0.0,222.84,0.0,0.0,277.9,0.0
14.56,66.88,0.0,0.0,10.46,14.97,11.0,82.62,59.0,65.58,0.0,256.07,0.0,0.0,209.49,0.0
13.86,69.25,0.0,0.0,9.6,15.76,9.57,88.76,55.91,69.73,0.0,241.89,0.0,0.0,341.33,0.0
13.1,71.25,0.0,0.0,9.92,17.38,10.25,87.27,49.33,67.0,23.63,241.35,0.0,31.0,345.39,0.0
12.24,72.0,0.0,0.0,10.94,17.69,8.38,84.63,46.75,74.91,108.01,213.59,0.0,154.39,321.1,0.0
11.34,74.5,0.0,0.0,12.36,17.76,7.65,78.92,45.78,75.93,180.54,126.93,0.0,188.75,509.98,0.0
10.69,79.75,0.0,0.0,14.23,17.46,8.18,65.21,47.85,72.1,219.45,68.42,0.0,273.67,490.48,0.0
10.19,84.5,0.0,0.0,15.1,16.16,7.45,58.44,53.04,78.69,258.59,22.01,0.0,211.55,71.36,0.0
9.81,87.25,0.0,0.0,16.08,15.22,7.79,54.71,58.14,73.51,247.6,0.0,0.0,349.39,0.0,0.0
9.82,88.0,23.44,30.75,17.27,14.9,5.98,49.73,58.43,79.46,239.48,0.0,13.78,342.73,0.0,0.0
10.9,84.88,107.69,153.94,17.64,13.47,6.43,46.94,63.18,82.44,212.76,0.0,68.01,319.86,0.0,0.0
12.5,78.0,182.69,191.0,17.73,12.84,7.15,45.89,65.49,87.16,126.62,0.0,123.62,508.74,0.0,1.61
14.04,66.25,216.06,269.44,17.45,12.13,8.75,47.87,65.42,81.53,68.4,0.0,182.15,490.34,0.0,7.34
15.22,57.88,261.12,213.62,16.37,11.02,9.93,52.27,65.48,76.94,22.35,0.0,205.25,72.46,0.0,22.38
16.35,53.5,253.31,357.44,15.39,9.86,9.4,57.45,68.3,71.61,0.0,0.0,253.33,0.0,0.0,78.18
17.18,50.12,237.62,340.06,14.76,9.79,11.9,59.02,69.37,50.97,0.0,0.0,285.97,0.0,0.0,54.8
17.59,47.12,211.94,318.62,13.61,8.52,12.3,62.53,74.15,48.12,0.0,0.0,235.86,0.0,0.0,116.11
17.7,46.0,126.31,507.5,12.84,7.81,11.91,65.49,75.09,50.15,0.0,0.0,154.43,0.0,0.0,304.2
17.45,47.88,68.38,490.19,12.03,7.8,11.06,65.9,74.18,52.55,0.0,0.0,68.6,0.0,0.0,294.62
16.55,51.5,22.69,73.56,11.03,7.28,10.48,65.43,79.72,51.85,0.0,0.0,18.76,0.0,0.0,22.91
15.54,56.75,0.0,0.0,10.01,7.28,11.51,67.59,76.38,47.48,0.0,0.0,0.0,0.0,0.0,0.0
14.64,59.62,0.0,0.0,9.56,6.38,8.96,70.56,77.29,58.79,0.0,14.2,0.0,0.0,0.0,0.0
13.74,61.88,0.0,0.0,8.6,6.85,9.99,73.76,80.1,54.24,0.0,70.2,0.0,0.0,0.0,0.0
12.84,65.5,0.0,0.0,7.89,7.49,8.25,74.67,85.14,60.74,0.0,126.78,0.0,0.0,1.65,0.0
11.94,66.38,0.0,0.0,7.61,8.72,7.21,75.21,81.71,64.98,0.0,181.76,0.0,0.0,7.33,0.0
11.04,65.38,0.0,0.0,7.19,9.66,6.61,80.24,78.47,66.63,0.0,201.47,0.0,0.0,21.97,0.0
10.14,66.88,0.0,0.0,7.03,9.82,4.92,77.81,69.55,76.14,0.0,261.54,0.0,0.0,80.72,0.0
9.36,71.75,0.0,0.0,6.59,11.39,5.77,76.21,52.98,75.61,14.41,276.2,0.0,0.0,52.93,0.0
8.66,73.38,0.0,0.0,7.06,11.77,4.55,78.92,50.06,87.98,71.29,227.68,0.0,0.0,112.09,0.0
7.96,74.25,0.0,0.0,7.66,11.75,5.19,84.13,50.76,86.36,128.36,152.62,0.0,1.67,300.63,0.0
7.45,76.25,0.0,0.0,8.7,11.36,3.88,81.79,51.46,95.16,181.57,70.15,0.0,7.32,301.25,0.0
7.11,80.75,0.0,0.0,9.52,10.83,2.56,79.23,50.62,100.0,199.58,19.26,0.0,21.77,23.52,0.0
6.81,79.25,0.0,0.0,10.04,10.97,3.72,68.53,49.49,92.83,265.65,0.0,0.0,81.98,0.0,0.0
6.76,75.12,14.62,0.0,11.13,9.37,4.29,53.99,57.14,88.43,271.32,0.0,20.74,52.0,0.0,77.12
7.24,77.75,72.38,0.0,11.51,9.51,4.59,51.03,56.24,89.01,223.59,0.0,74.0,110.07,0.0,381.36
7.81,83.12,129.94,1.69,11.66,8.31,7.04,51.07,60.49,75.32,151.72,0.0,118.88,298.84,0.0,524.18
8.69,81.88,181.38,7.31,11.51,7.44,7.89,50.92,63.93,68.6,70.92,0.0,139.28,304.57,0.0,542.83
9.41,80.0,197.69,21.56,11.01,6.76,11.01,50.0,65.94,55.61,19.5,0.0,160.93,23.82,0.0,698.21
10.22,67.5,269.75,83.25,10.69,5.56,10.37,50.5,72.95,60.45,0.0,0.0,96.93,0.0,0.0,731.0
10.91,55.0,266.44,51.06,9.58,5.65,11.62,56.32,76.31,55.5,0.0,0.0,97.36,0.0,0.0,721.21
11.29,52.0,219.5,108.06,9.27,4.74,14.15,57.25,86.8,47.17,0.0,0.0,136.94,0.0,0.0,662.42
11.59,51.38,150.81,297.06,8.34,4.71,12.0,60.37,89.55,57.52,0.0,0.0,96.04,0.0,0.0,480.61
11.64,50.38,71.69,307.88,7.56,3.84,13.26,63.4,95.39,48.85,0.0,0.0,69.47,0.0,0.0,364.26
11.16,49.38,19.75,24.12,6.84,3.05,11.6,65.6,98.07,53.29,0.0,0.0,14.7,0.0,0.0,26.7
10.46,51.5,0.0,0.0,5.88,3.46,9.93,71.35,94.67,66.82,0.0,0.0,0.0,0.0,0.0,0.0
9.76,55.5,0.0,0.0,5.58,3.77,10.65,76.65,91.97,64.9,0.0,20.02,0.0,0.0,74.47,0.0
9.06,58.25,0.0,0.0,4.84,4.59,9.59,86.21,89.0,71.41,0.0,74.0,0.0,0.0,381.37,0.0
8.36,60.25,0.0,0.0,4.47,6.75,8.81,91.15,76.91,76.99,0.0,116.57,0.0,0.0,513.96,0.0
7.66,62.88,0.0,0.0,3.82,8.12,8.3,95.5,67.55,80.61,0.0,141.54,0.0,0.0,551.66,0.0
6.9,65.25,0.0,0.0,3.3,10.49,6.34,96.41,57.86,95.88,0.0,155.31,0.0,0.0,673.82,0.0
6.16,69.75,0.0,0.0,3.32,10.94,7.39,95.58,58.17,87.7,0.0,101.24,0.0,0.0,763.56,0.0
5.53,77.0,0.0,0.0,3.51,12.08,6.2,93.73,53.81,91.03,19.67,100.74,0.0,73.14,746.23,0.0
4.92,85.62,0.0,0.0,4.59,13.55,7.29,89.0,49.39,80.39,74.0,131.5,0.0,381.37,636.11,0.0
4.26,92.75,0.0,0.0,6.61,12.47,5.27,77.7,55.7,93.74,115.41,99.52,0.0,508.86,498.02,0.0
3.81,95.62,0.0,0.0,8.23,12.7,5.08,67.02,50.99,94.98,142.68,66.89,0.0,556.08,350.73,0.0
3.51,94.75,0.0,0.0,10.23,11.22,5.02,58.99,54.84,96.0,152.5,14.32,0.0,661.63,26.0,0.0
3.21,96.5,0.0,0.0,11.22,9.96,4.28,57.02,66.66,100.0,103.4,0.0,0.0,779.84,0.0,0.0
3.29,95.5,19.31,71.81,12.31,10.05,4.84,52.97,67.95,99.03,102.43,0.0,16.48,758.74,0.0,15.39
4.59,89.0,74.0,381.38,13.25,9.28,5.18,50.51,73.08,95.26,128.78,0.0,89.24,622.96,0.0,91.22
6.49,78.5,114.25,503.75,12.71,8.65,6.72,54.79,77.93,86.58,101.26,0.0,157.51,506.73,0.0,185.9
8.32,66.5,143.81,560.5,12.42,8.14,8.37,52.05,81.55,78.71,65.6,0.0,190.95,343.96,0.0,256.91
10.0,60.12,149.69,649.44,11.02,6.94,11.07,55.61,92.13,67.33,14.13,0.0,271.73,25.66,0.0,170.12
11.47,55.88,105.56,796.12,9.98,7.18,11.29,66.58,89.04,66.0,0.0,0.0,255.55,0.0,0.0,46.53
12.5,52.12,104.12,771.25,9.75,6.38,11.88,69.48,89.89,62.5,0.0,0.0,248.38,0.0,0.0,26.41
12.99,51.62,126.06,609.81,9.12,6.73,11.19,73.91,83.89,64.29,0.0,0.0,207.92,0.0,0.0,30.58
12.91,53.88,103.0,515.44,8.56,5.6,11.46,78.41,91.62,58.71,0.0,0.0,160.23,0.0,0.0,49.01
12.18,53.12,64.31,337.19,8.06,5.39,12.38,82.03,92.99,53.24,0.0,0.0,94.72,0.0,0.0,50.2
10.86,56.38,13.94,25.31,7.24,5.25,11.06,90.26,94.44,60.09,0.0,0.0,11.83,0.0,0.0,3.76
9.99,66.5,0.0,0.0,7.08,4.83,10.76,89.71,99.65,61.74,0.0,0.0,0.0,0.0,0.0,0.0
9.49,71.0,0.0,0.0,6.47,5.08,10.53,89.32,97.39,63.28,0.0,16.77,0.0,0.0,15.67,0.0
8.99,74.75,0.0,0.0,6.45,5.69,8.23,85.63,92.01,75.88,0.0,92.78,0.0,0.0,94.83,0.0
8.49,78.88,0.0,0.0,5.77,7.3,9.5,90.56,83.29,68.25,0.0,164.56,0.0,0.0,194.23,0.0
7.99,82.5,0.0,0.0,5.54,8.95,8.8,92.0,75.67,72.85,0.0,199.7,0.0,0.0,268.68,0.0
7.49,88.38,0.0,0.0,5.37,10.92,7.73,93.66,68.04,78.33,0.0,268.99,0.0,0.0,168.41,0.0
6.99,90.38,0.0,0.0,5.1,11.34,7.4,97.77,65.75,75.51,0.0,256.53,0.0,0.0,46.7,0.0
6.55,88.75,0.0,0.0,5.2,11.71,6.04,96.57,63.25,89.84,16.91,245.53,0.0,15.8,26.11,0.0
6.21,87.38,0.0,0.0,5.95,11.43,4.84,90.38,63.2,100.0,94.54,211.68,0.0,96.63,31.14,0.0
5.91,89.5,0.0,0.0,7.58,11.49,4.6,81.64,58.61,100.0,168.09,160.52,0.0,198.4,49.1,0.0
5.67,91.0,0.0,0.0,9.25,11.71,3.91,74.14,56.06,100.0,204.07,90.58,0.0,274.56,48.0,0.0
5.47,92.88,0.0,0.0,10.85,10.65,5.78,68.4,61.92,88.54,267.62,11.51,0.0,167.55,3.66,0.0
5.34,95.88,0.0,0.0,11.37,10.18,4.55,65.62,64.49,97.18,257.01,0.0,0.0,46.79,0.0,0.0
5.3,95.75,17.06,15.94,11.63,9.86,4.47,63.63,66.58,91.5,244.11,0.0,4.21,25.96,0.0,0.0
6.17,88.75,96.31,98.44,11.56,8.52,6.15,62.66,74.38,79.56,213.56,0.0,25.58,31.41,0.0,0.0
7.83,80.0,171.62,202.56,11.5,8.9,7.19,58.55,71.44,74.04,160.66,0.0,84.6,49.15,0.0,0.0
9.5,72.62,208.44,280.44,11.38,8.33,6.06,57.47,75.49,83.82,88.51,0.0,122.54,46.91,0.0,0.0
10.79,68.75,266.25,166.69,10.45,7.59,8.07,62.83,79.16,75.89,11.35,0.0,142.99,3.61,0.0,0.0
11.39,65.5,257.5,46.88,9.9,7.22,8.36,65.87,76.51,76.23,0.0,0.0,108.51,0.0,0.0,0.0
11.56,64.0,242.69,25.81,9.53,6.0,7.23,68.23,90.11,83.02,0.0,0.0,98.99,0.0,0.0,57.92
11.66,62.12,215.44,31.69,8.67,5.16,7.3,73.63,100.0,86.8,0.0,0.0,197.24,0.0,0.0,310.19
11.51,58.5,160.81,49.19,8.61,5.07,9.63,73.03,99.32,67.3,0.0,0.0,125.79,0.0,0.0,443.62
11.09,58.88,86.44,45.81,8.09,4.15,10.21,76.8,99.2,57.72,0.0,0.0,81.89,0.0,0.0,124.14
10.28,63.75,11.19,3.56,7.51,5.12,10.53,79.58,93.14,53.49,0.0,0.0,9.13,0.0,0.0,7.83
9.65,67.25,0.0,0.0,7.13,4.85,7.55,77.0,95.22,67.73,0.0,0.0,0.0,0.0,0.0,0.0
9.25,69.88,0.0,0.0,5.98,4.91,8.49,90.24,88.75,64.28,0.0,4.36,0.0,0.0,0.0,0.0
8.79,72.88,0.0,0.0,5.32,5.86,8.08,99.5,81.28,66.38,0.0,25.07,0.0,0.0,0.0,0.0
8.35,74.62,0.0,0.0,5.3,6.58,6.35,97.72,77.58,74.51,0.0,81.2,0.0,0.0,0.0,0.0
