Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
7.7,74.5,205.69,152.31,14.13,8.94,9.66,46.97,75.49,75.81,137.6,0.0,151.75,403.44,0.0,415.91
9.24,66.75,279.38,136.5,13.76,8.13,11.2,49.15,80.1,64.4,93.72,0.0,209.87,228.92,0.0,350.86
10.43,56.75,281.12,203.06,12.11,7.41,14.87,58.17,83.46,47.55,18.26,0.0,259.82,16.42,0.0,464.02
11.93,49.88,219.88,575.81,11.34,6.88,16.15,66.51,83.41,42.17,0.0,0.0,277.97,0.0,0.0,428.5
13.47,46.12,151.44,720.81,10.55,6.89,16.93,70.89,81.39,40.13,0.0,0.0,230.89,0.0,0.0,491.54
14.38,44.38,155.19,589.94,9.68,5.54,15.74,73.31,87.97,43.72,0.0,0.0,186.17,0.0,0.0,396.99
14.41,45.88,140.94,413.25,9.06,4.95,17.99,74.87,92.42,37.49,0.0,0.0,125.2,0.0,0.0,615.37
13.68,49.5,93.06,227.31,8.31,4.76,17.45,79.11,93.88,38.9,0.0,0.0,67.51,0.0,0.0,443.56
12.3,57.25,18.56,16.69,7.6,4.37,16.59,82.35,98.45,40.06,0.0,0.0,18.56,0.0,0.0,34.92
11.32,66.62,0.0,0.0,6.94,4.84,13.69,83.01,98.07,53.34,0.0,0.0,0.0,0.0,0.0,0.0
10.6,70.62,0.0,0.0,6.65,5.43,13.2,82.82,95.95,56.03,0.0,33.73,0.0,0.0,63.43,0.0
9.86,72.25,0.0,0.0,5.78,6.73,12.24,86.48,90.69,59.48,0.0,93.71,0.0,0.0,322.15,0.0
9.16,74.25,0.0,0.0,5.24,9.69,10.67,90.59,75.65,66.8,0.0,152.07,0.0,0.0,416.76,0.0
8.46,78.12,0.0,0.0,4.98,11.59,8.64,92.44,62.7,75.42,0.0,216.06,0.0,0.0,361.21,0.0
7.76,81.25,0.0,0.0,4.69,14.36,8.16,96.29,49.4,75.33,0.0,251.06,0.0,0.0,448.38,0.0
7.0,82.62,0.0,0.0,4.81,15.77,6.45,98.28,43.39,83.83,0.0,270.74,0.0,0.0,417.34,0.0
6.45,84.25,0.0,0.0,5.27,16.72,5.19,97.03,40.75,96.07,33.37,227.51,0.0,62.75,484.33,0.0
5.99,85.0,0.0,0.0,6.92,16.44,6.09,89.47,41.73,91.31,95.05,196.49,0.0,326.73,419.0,0.0
5.49,88.75,0.0,0.0,9.71,17.61,4.76,75.58,38.55,94.26,152.22,122.01,0.0,417.19,599.65,0.0
5.17,91.0,0.0,0.0,11.78,17.05,2.05,61.85,40.08,100.0,219.15,65.7,0.0,366.38,431.62,0.0
4.97,94.12,0.0,0.0,14.11,15.89,2.03,50.32,42.28,100.0,246.69,17.72,0.0,440.57,33.33,0.0
4.78,98.5,0.0,0.0,15.57,13.83,2.29,44.01,52.8,97.07,267.12,0.0,0.0,411.77,0.0,0.0
5.14,98.12,33.0,62.06,16.61,13.05,1.56,41.07,56.64,100.0,225.81,0.0,24.76,480.72,0.0,87.39
7.09,88.25,96.38,331.31,16.79,12.05,2.61,40.74,60.3,100.0,201.65,0.0,70.86,430.0,0.0,418.43
9.72,75.5,152.38,417.62,17.42,10.74,7.28,39.09,66.46,84.84,120.41,0.0,143.11,591.8,0.0,559.86
11.95,61.0,222.25,371.56,16.85,9.19,9.44,40.66,72.65,74.44,64.79,0.0,163.59,425.66,0.0,648.11
13.89,51.25,242.31,432.75,15.54,8.39,9.31,43.39,74.1,77.11,17.3,0.0,149.59,32.54,0.0,615.47
15.41,44.62,263.5,406.19,13.91,7.0,10.68,52.52,80.79,71.32,0.0,0.0,164.03,0.0,0.0,591.71
16.52,41.38,224.12,477.12,12.97,5.82,13.76,56.95,92.1,55.53,0.0,0.0,192.57,0.0,0.0,645.7
17.09,39.75,206.81,441.0,11.96,5.66,13.07,60.71,94.35,59.26,0.0,0.0,135.88,0.0,0.0,639.22
17.26,39.62,118.81,583.94,10.78,4.36,14.25,66.29,97.13,54.06,0.0,0.0,118.62,0.0,0.0,616.23
16.68,41.25,63.88,419.69,9.47,2.57,12.64,71.27,100.0,60.1,0.0,0.0,81.08,0.0,0.0,306.3
15.24,44.5,16.88,31.75,8.51,2.23,9.76,73.49,100.0,72.59,0.0,0.0,14.9,0.0,0.0,20.21
13.97,52.25,0.0,0.0,7.28,2.08,9.73,79.27,98.53,74.77,0.0,0.0,0.0,0.0,0.0,0.0
12.91,57.25,0.0,0.0,6.14,1.76,9.94,90.11,100.0,75.91,0.0,25.13,0.0,0.0,88.69,0.0
11.88,61.12,0.0,0.0,5.44,3.16,8.73,95.86,100.0,85.24,0.0,73.84,0.0,0.0,436.0,0.0
10.81,66.12,0.0,0.0,4.16,6.67,7.82,98.57,88.92,91.72,0.0,137.33,0.0,0.0,537.27,0.0
9.71,69.88,0.0,0.0,2.84,8.85,8.42,100.0,77.85,85.06,0.0,157.26,0.0,0.0,623.05,0.0
8.61,72.88,0.0,0.0,2.33,9.78,8.1,100.0,74.68,84.09,0.0,154.98,0.0,0.0,637.68,0.0
7.51,77.75,0.0,0.0,1.98,11.21,6.94,99.27,68.79,90.95,0.0,170.82,0.0,0.0,616.23,0.0
6.41,88.12,0.0,0.0,1.86,13.14,7.63,100.0,58.2,88.37,25.31,184.78,0.0,89.35,619.6,0.0
5.25,97.38,0.0,0.0,3.43,13.03,6.46,100.0,59.44,98.62,75.32,135.47,0.0,444.78,637.3,0.0
3.99,100.0,0.0,0.0,6.36,13.55,7.85,90.96,57.03,91.69,134.45,113.28,0.0,525.98,588.49,0.0
3.06,100.0,0.0,0.0,8.56,12.3,7.67,79.55,61.61,94.71,154.1,79.23,0.0,610.53,299.3,0.0
2.42,100.0,0.0,0.0,10.02,10.08,7.45,73.47,70.98,96.26,157.68,15.26,0.0,648.78,20.7,0.0
1.89,100.0,0.0,0.0,11.48,9.59,8.35,67.52,75.58,94.82,174.22,0.0,0.0,628.49,0.0,0.0
1.95,100.0,25.5,90.0,12.83,9.51,7.59,59.54,78.4,100.0,180.89,0.0,16.58,606.55,0.0,0.0
3.66,98.75,76.81,453.56,13.01,8.74,10.05,59.53,85.18,86.46,135.26,0.0,90.56,636.34,0.0,3.86
6.1,93.0,131.56,514.69,13.21,8.09,10.99,58.52,89.98,86.85,110.61,0.0,179.27,574.62,0.0,19.52
8.31,81.25,150.94,598.0,12.13,8.21,12.2,62.36,86.4,85.16,78.31,0.0,231.24,295.81,0.0,22.8
10.22,72.25,160.38,659.88,10.24,7.87,12.38,70.18,85.55,91.29,15.44,0.0,240.55,20.95,0.0,21.81
11.71,66.25,177.62,640.75,9.51,7.1,13.81,75.98,89.92,90.65,0.0,0.0,281.51,0.0,0.0,37.34
12.57,60.88,177.0,593.5,9.29,7.45,15.27,79.64,89.49,85.14,0.0,0.0,256.21,0.0,0.0,26.62
12.99,59.62,135.06,635.38,8.75,7.05,16.37,85.15,94.81,79.14,0.0,0.0,184.52,0.0,0.0,8.12
12.91,60.0,107.94,560.75,8.23,7.9,16.6,89.12,91.35,75.77,0.0,0.0,106.53,0.0,0.0,0.55
11.99,63.12,77.38,292.31,8.1,7.95,14.28,87.08,92.86,84.64,0.0,0.0,47.56,0.0,0.0,0.0
10.38,69.38,15.62,21.19,7.75,7.96,12.4,86.27,93.01,91.73,0.0,0.0,5.22,0.0,0.0,0.0
9.45,76.38,0.0,0.0,7.18,8.46,12.69,89.4,94.1,86.74,0.0,0.0,0.0,0.0,0.0,0.0
9.11,80.88,0.0,0.0,7.36,8.21,13.36,90.06,97.0,79.97,0.0,17.38,0.0,0.0,0.0,0.0
8.75,85.12,0.0,0.0,7.34,9.84,12.13,92.91,87.79,84.75,0.0,89.25,0.0,0.0,3.81,0.0
8.35,88.25,0.0,0.0,7.93,11.04,13.48,91.17,86.49,78.25,0.0,180.04,0.0,0.0,19.61,0.0
8.01,87.75,0.0,0.0,8.1,12.43,12.69,91.93,83.83,82.19,0.0,235.09,0.0,0.0,23.18,0.0
7.65,87.0,0.0,0.0,8.21,13.03,12.54,91.38,87.4,79.98,0.0,252.93,0.0,0.0,22.94,0.0
7.25,88.88,0.0,0.0,8.51,14.28,11.58,93.74,87.83,83.18,0.0,291.53,0.0,0.0,38.67,0.0
7.29,90.62,0.0,0.0,8.52,15.49,9.49,94.94,83.82,94.87,17.79,260.45,0.0,0.0,27.06,0.0
7.59,91.0,0.0,0.0,9.74,16.21,9.39,88.46,80.07,93.22,88.6,182.45,0.0,3.78,8.03,0.0
7.95,91.0,0.0,0.0,11.07,15.95,8.48,86.3,79.63,96.96,180.43,102.02,0.0,19.65,0.52,0.0
8.22,91.0,0.0,0.0,12.54,14.05,7.24,83.16,86.07,100.0,237.01,46.81,0.0,23.37,0.0,0.0
8.43,89.75,0.0,0.0,13.36,13.04,6.57,85.45,87.86,100.0,259.12,5.49,0.0,23.5,0.0,0.0
8.56,93.38,0.0,0.0,14.51,13.19,6.55,86.41,83.87,100.0,296.55,0.0,0.0,39.34,0.0,0.0
8.79,92.88,18.19,0.0,15.6,13.27,7.42,83.16,80.49,92.98,262.57,0.0,27.54,27.28,0.0,63.49
9.65,89.12,87.94,3.75,16.13,12.45,8.35,80.53,82.87,88.76,181.42,0.0,87.95,7.99,0.0,322.28
11.1,86.12,180.81,19.69,15.63,12.89,11.95,81.57,81.82,70.55,99.76,0.0,138.24,0.51,0.0,496.79
12.64,82.5,238.94,23.56,13.94,12.28,13.48,86.79,84.78,60.42,46.44,0.0,152.62,0.0,0.0,574.79
13.64,83.5,265.31,24.06,13.36,11.97,15.75,85.93,83.49,49.67,5.62,0.0,179.61,0.0,0.0,612.38
14.71,85.0,301.56,40.0,13.44,11.28,17.7,82.44,85.09,42.54,0.0,0.0,193.52,0.0,0.0,626.79
15.7,82.5,264.69,27.5,13.23,9.91,17.85,80.74,92.19,39.89,0.0,0.0,160.78,0.0,0.0,599.31
16.06,81.0,180.38,7.94,12.61,9.42,19.87,81.94,93.05,32.62,0.0,0.0,172.16,0.0,0.0,580.86
15.35,83.5,97.5,0.5,12.6,8.51,19.2,83.6,96.73,34.5,0.0,0.0,128.68,0.0,0.0,504.55
13.84,87.5,46.06,0.0,12.07,7.58,18.07,86.08,100.0,36.79,0.0,0.0,61.26,0.0,0.0,432.88
13.64,84.0,5.75,0.0,11.69,7.0,16.93,85.24,100.0,40.11,0.0,0.0,16.5,0.0,0.0,34.17
13.65,81.0,0.0,0.0,11.12,6.79,15.18,86.05,99.65,50.27,0.0,0.0,0.0,0.0,0.0,0.0
13.19,81.0,0.0,0.0,10.12,7.28,14.48,90.84,93.93,56.47,0.0,27.27,0.0,0.0,62.87,0.0
12.75,81.0,0.0,0.0,9.43,8.61,12.52,92.97,87.13,64.59,0.0,89.7,0.0,0.0,328.67,0.0
12.35,85.38,0.0,0.0,8.53,11.61,12.28,96.61,72.33,64.49,0.0,135.06,0.0,0.0,485.36,0.0
11.89,87.38,0.0,0.0,7.75,13.52,11.47,99.17,60.21,67.45,0.0,153.16,0.0,0.0,576.8,0.0
11.45,87.0,0.0,0.0,7.21,15.67,11.27,99.49,49.96,66.39,0.0,178.59,0.0,0.0,608.88,0.0
10.99,87.0,0.0,0.0,6.91,17.43,9.14,98.83,43.39,77.0,0.0,189.91,0.0,0.0,615.12,0.0
10.3,89.5,0.0,0.0,7.21,18.03,8.05,94.41,39.38,83.69,27.13,162.92,0.0,62.56,607.28,0.0
9.44,92.88,0.0,0.0,8.75,19.26,6.25,86.32,34.19,91.93,90.57,165.24,0.0,331.87,557.49,0.0
8.54,96.5,0.0,0.0,11.44,18.86,6.1,73.23,35.37,89.78,133.47,125.71,0.0,479.65,492.93,0.0
7.89,98.0,0.0,0.0,13.55,17.91,6.4,60.1,37.21,86.05,153.42,60.6,0.0,577.81,428.22,0.0
7.39,98.0,0.0,0.0,15.62,16.65,5.42,50.1,40.93,89.82,178.07,16.19,0.0,607.13,33.52,0.0
7.01,98.0,0.0,0.0,17.3,15.18,3.54,43.82,50.26,99.97,188.11,0.0,0.0,609.28,0.0,0.0
7.15,94.88,27.0,62.25,18.12,14.32,5.96,39.13,57.11,82.14,163.99,0.0,24.96,611.27,0.0,93.74
8.86,85.5,91.44,335.06,18.95,12.82,7.15,34.97,63.24,77.15,161.77,0.0,72.46,545.81,0.0,475.48
11.3,74.12,131.88,473.94,18.69,12.17,10.61,35.81,65.0,62.74,124.23,0.0,113.27,487.12,0.0,663.99
13.57,60.0,153.69,578.81,17.84,11.26,11.54,37.41,68.47,56.21,60.27,0.0,129.79,425.89,0.0,641.91
15.59,50.25,177.56,605.38,16.52,10.65,14.75,41.34,69.63,40.07,16.04,0.0,180.74,33.2,0.0,674.54
17.18,44.25,186.31,603.44,15.18,9.07,14.96,50.25,77.38,38.21,0.0,0.0,170.04,0.0,0.0,616.4
18.2,38.88,165.06,615.25,14.25,8.04,15.62,57.43,83.72,35.75,0.0,0.0,149.33,0.0,0.0,620.86
18.69,35.75,158.31,534.12,12.98,6.68,15.44,62.56,89.28,35.61,0.0,0.0,131.67,0.0,0.0,530.78
18.55,36.25,122.75,481.31,12.12,6.12,16.37,65.25,89.64,32.8,0.0,0.0,105.11,0.0,0.0,539.09
17.77,37.62,59.94,423.56,11.16,5.93,14.76,68.99,89.15,36.25,0.0,0.0,50.08,0.0,0.0,389.15
16.4,41.75,15.88,32.88,10.34,5.23,14.5,71.26,91.1,35.34,0.0,0.0,13.09,0.0,0.0,32.66
15.18,50.25,0.0,0.0,9.04,4.15,12.13,77.56,95.98,42.57,0.0,0.0,0.0,0.0,0.0,0.0
14.18,57.75,0.0,0.0,8.04,5.38,12.39,83.73,85.82,41.11,0.0,24.01,0.0,0.0,90.18,0.0
13.11,61.88,0.0,0.0,6.9,6.91,10.64,87.95,78.51,45.99,0.0,71.26,0.0,0.0,467.61,0.0
12.07,65.5,0.0,0.0,6.13,9.94,9.74,89.57,66.06,48.43,0.0,108.33,0.0,0.0,634.99,0.0
11.07,69.5,0.0,0.0,5.69,11.64,7.43,90.7,55.79,53.73,0.0,130.77,0.0,0.0,646.77,0.0
10.07,72.88,0.0,0.0,5.13,14.22,6.83,91.74,41.73,54.04,0.0,174.34,0.0,0.0,650.64,0.0
9.01,77.75,0.0,0.0,4.45,15.09,4.39,93.99,37.85,62.83,0.0,171.68,0.0,0.0,622.33,0.0
8.04,83.75,0.0,0.0,5.1,15.95,2.9,87.66,34.93,64.27,23.53,153.07,0.0,88.4,636.4,0.0
7.08,86.62,0.0,0.0,6.79,16.14,1.38,79.2,33.99,65.62,70.66,138.96,0.0,463.68,560.17,0.0
6.14,89.5,0.0,0.0,9.61,16.55,0.86,67.72,32.4,66.84,105.85,106.46,0.0,620.5,546.01,0.0
5.49,92.25,0.0,0.0,11.7,15.39,-1.74,55.59,34.75,80.19,131.26,52.57,0.0,649.19,408.48,0.0
5.05,92.38,0.0,0.0,13.95,14.52,-1.12,42.55,35.3,72.59,171.14,13.1,0.0,638.7,32.71,0.0
4.71,92.0,0.0,0.0,15.15,12.63,-2.87,37.68,41.16,83.16,172.49,0.0,0.0,625.29,0.0,0.0
4.85,89.5,23.06,86.62,16.12,12.04,-1.94,34.53,42.18,81.0,154.94,0.0,26.13,644.17,0.0,0.41
6.69,79.88,70.06,459.75,16.49,10.48,-3.33,33.19,46.55,93.58,142.6,0.0,90.78,574.87,0.0,16.47
9.32,69.38,103.38,606.0,16.63,9.32,-1.08,32.2,49.96,82.26,107.13,0.0,184.57,549.48,0.0,77.64
11.74,55.38,131.75,651.62,15.71,7.45,0.8,34.0,53.68,69.34,53.82,0.0,250.01,418.15,0.0,90.78
13.72,43.38,167.94,626.75,14.53,6.38,2.01,35.27,55.9,63.18,13.11,0.0,260.42,32.73,0.0,194.45
15.21,37.5,173.31,628.25,12.88,4.43,4.96,40.46,62.67,52.14,0.0,0.0,258.85,0.0,0.0,432.65
16.26,34.12,156.81,651.94,11.87,2.93,4.89,42.71,64.14,52.87,0.0,0.0,225.37,0.0,0.0,345.39
16.79,32.38,146.25,589.56,10.39,1.42,6.07,46.84,65.44,48.84,0.0,0.0,207.45,0.0,0.0,292.68
16.71,32.0,107.81,552.94,9.11,0.39,5.57,50.73,69.23,49.91,0.0,0.0,139.87,0.0,0.0,270.66
15.98,33.25,55.06,427.81,7.45,-1.44,6.07,53.65,78.54,48.81,0.0,0.0,88.51,0.0,0.0,120.23
14.54,35.25,13.12,32.75,6.15,-1.61,4.57,56.82,75.3,53.9,0.0,0.0,8.44,0.0,0.0,8.25
13.09,39.75,0.0,0.0,4.44,-2.85,2.51,62.58,83.08,64.85,0.0,0.0,0.0,0.0,0.0,0.0
11.72,43.25,0.0,0.0,2.95,-2.44,0.57,64.07,84.13,73.63,0.0,25.25,0.0,0.0,0.39,0.0
10.32,47.12,0.0,0.0,1.44,-2.66,0.49,65.34,89.54,71.98,0.0,95.51,0.0,0.0,17.33,0.0
8.93,51.5,0.0,0.0,0.16,-0.73,-1.31,70.43,80.32,83.16,0.0,189.38,0.0,0.0,79.67,0.0
7.46,53.62,0.0,0.0,-1.29,1.06,-1.85,77.71,68.11,84.34,0.0,254.78,0.0,0.0,92.52,0.0
5.96,57.75,0.0,0.0,-1.85,2.44,-3.11,76.65,61.34,87.64,0.0,268.99,0.0,0.0,200.85,0.0
4.46,62.5,0.0,0.0,-2.85,4.77,-4.21,83.04,52.88,91.72,0.0,255.36,0.0,0.0,426.82,0.0
0.97,69.25,0.0,0.0,-2.1,14.96,0.25,71.3,19.85,58.13,7.05,53.32,0.0,103.97,897.11,0.0
0.04,70.0,0.0,0.0,-0.51,16.25,-3.49,65.06,17.29,77.08,34.78,50.77,0.0,552.12,866.43,0.0
-0.86,71.88,0.0,0.0,3.26,16.03,-3.66,52.51,18.33,71.69,45.95,45.73,0.0,797.11,752.81,0.0
-1.51,73.62,0.0,0.0,6.77,14.3,-4.89,38.93,22.4,70.53,48.79,31.92,0.0,870.28,468.35,0.0
-1.95,74.62,0.0,0.0,10.37,13.07,-6.82,27.83,24.51,78.88,52.91,2.99,0.0,914.01,38.04,0.0
-2.29,75.0,0.0,0.0,13.45,10.41,-7.19,22.76,33.89,81.19,56.48,0.0,0.0,942.32,0.0,0.0
-2.4,73.12,6.88,101.44,15.09,9.29,-8.53,19.68,38.91,88.84,53.82,0.0,6.45,905.4,0.0,91.48
-0.52,65.12,34.75,551.62,16.21,7.04,-5.27,17.33,43.94,72.7,50.64,0.0,38.67,864.12,0.0,576.36
3.04,53.5,45.12,782.69,16.06,5.74,-3.39,18.29,44.48,67.16,45.83,0.0,45.5,754.56,0.0,783.1
6.94,38.38,49.5,883.0,14.59,4.56,-0.33,21.95,45.91,58.69,32.61,0.0,48.58,478.58,0.0,871.04
10.46,27.62,53.31,921.0,12.8,2.95,3.53,25.01,48.92,42.28,2.94,0.0,55.11,37.33,0.0,961.77
13.26,23.12,55.62,928.0,10.54,1.24,5.68,33.57,52.76,32.21,0.0,0.0,56.14,0.0,0.0,947.49
15.2,19.5,54.31,913.69,9.19,-0.07,7.33,39.21,59.5,28.91,0.0,0.0,54.23,0.0,0.0,933.44
16.18,17.38,50.5,861.81,7.32,-2.84,7.18,43.09,73.85,30.44,0.0,0.0,47.23,0.0,0.0,831.7
16.09,18.25,45.94,756.31,5.88,-3.93,8.05,44.05,73.15,30.5,0.0,0.0,47.15,0.0,0.0,784.18
14.84,21.5,33.31,488.81,4.48,-5.25,7.1,46.21,72.45,34.16,0.0,0.0,34.85,0.0,0.0,515.6
12.57,25.5,2.88,36.62,2.9,-6.71,4.44,49.08,78.32,43.03,0.0,0.0,2.95,0.0,0.0,37.77
10.66,33.25,0.0,0.0,1.27,-7.35,1.48,52.63,82.15,59.44,0.0,0.0,0.0,0.0,0.0,0.0
9.1,39.5,0.0,0.0,-0.22,-8.21,1.82,60.19,86.92,66.09,0.0,6.6,0.0,0.0,93.65,0.0
7.56,42.25,0.0,0.0,-2.52,-5.91,2.71,72.24,76.35,66.28,0.0,37.06,0.0,0.0,552.27,0.0
6.0,43.62,0.0,0.0,-4.07,-3.44,2.5,73.89,67.39,68.43,0.0,45.34,0.0,0.0,780.45,0.0
4.4,46.5,0.0,0.0,-5.43,-0.2,1.96,73.42,58.16,72.67,0.0,49.04,0.0,0.0,879.3,0.0
2.86,49.25,0.0,0.0,-6.66,3.3,2.53,78.03,43.01,70.83,0.0,54.21,0.0,0.0,946.11,0.0
1.3,52.5,0.0,0.0,-7.43,5.59,1.45,82.64,32.42,77.17,0.0,55.79,0.0,0.0,941.62,0.0
-0.36,60.88,0.0,0.0,-8.06,7.21,2.94,85.96,29.15,69.7,6.67,53.81,0.0,94.73,926.1,0.0
-2.25,70.62,0.0,0.0,-6.23,7.53,2.4,78.18,29.72,76.11,36.25,48.46,0.0,540.23,853.38,0.0
-4.19,74.62,0.0,0.0,-3.46,7.83,2.12,67.51,31.0,82.44,45.27,46.42,0.0,779.13,772.06,0.0
-5.59,74.38,0.0,0.0,-0.14,6.61,5.35,57.89,35.46,68.67,49.27,33.71,0.0,883.43,498.65,0.0
-6.62,77.75,0.0,0.0,3.18,4.1,3.86,43.38,44.14,79.54,53.76,2.88,0.0,938.27,36.88,0.0
-7.5,83.12,0.0,0.0,5.55,2.1,3.76,32.52,57.03,89.31,55.61,0.0,0.0,938.69,0.0,0.0
-7.92,85.0,6.75,95.81,7.16,2.16,4.9,29.26,64.54,86.13,53.59,0.0,6.04,922.42,0.0,0.0
-6.5,80.0,35.44,528.19,7.7,2.48,7.09,29.36,67.39,73.52,49.07,0.0,43.43,864.22,0.0,0.0
-3.48,67.62,45.19,777.81,7.72,2.28,7.42,31.25,69.52,75.22,46.05,0.0,70.7,766.0,0.0,0.0
-0.08,57.62,49.5,887.56,6.36,1.88,8.86,36.1,73.09,68.74,33.13,0.0,42.39,490.17,0.0,0.0
3.08,43.75,53.31,930.44,3.93,2.03,8.08,44.69,73.54,81.27,2.84,0.0,63.16,36.44,0.0,0.0
5.51,32.62,55.44,935.75,2.41,1.41,8.86,55.82,77.39,85.34,0.0,0.0,144.56,0.0,0.0,0.0
7.11,29.38,53.38,918.75,2.33,2.35,11.51,63.77,72.91,74.99,0.0,0.0,156.87,0.0,0.0,123.74
7.85,29.0,49.69,875.06,2.37,2.5,12.85,67.95,75.56,81.58,0.0,0.0,147.28,0.0,0.0,602.86
7.62,31.5,45.69,759.94,2.17,2.82,16.38,70.07,78.72,61.71,0.0,0.0,59.58,0.0,0.0,817.02
6.15,36.75,32.56,481.69,1.84,4.71,15.84,73.29,72.14,53.73,0.0,0.0,38.95,0.0,0.0,530.2
3.78,45.25,2.81,36.0,1.78,4.25,15.91,74.9,77.46,49.51,0.0,0.0,3.89,0.0,0.0,42.46
2.67,54.62,0.0,0.0,1.39,4.4,13.76,77.51,85.6,58.08,0.0,0.0,0.0,0.0,0.0,0.0
2.48,63.0,0.0,0.0,2.05,5.06,15.04,74.52,85.12,50.62,0.0,6.12,0.0,0.0,0.0,0.0
2.27,68.5,0.0,0.0,2.56,6.58,13.97,75.28,76.38,53.44,0.0,41.96,0.0,0.0,0.0,0.0
2.08,70.62,0.0,0.0,3.16,7.54,13.36,76.86,74.55,57.75,0.0,71.35,0.0,0.0,0.0,0.0
1.81,73.5,0.0,0.0,4.39,8.6,13.32,73.88,70.06,58.23,0.0,41.64,0.0,0.0,0.0,0.0
1.57,76.25,0.0,0.0,4.44,8.22,12.95,76.42,80.51,60.77,0.0,63.77,0.0,0.0,0.0,0.0
1.37,77.62,0.0,0.0,4.72,9.16,13.8,83.74,83.61,58.13,0.0,147.75,0.0,0.0,0.0,0.0
1.8,76.12,0.0,0.0,5.15,11.07,12.16,84.62,77.49,63.28,6.15,152.25,0.0,0.0,120.09,0.0
2.6,75.0,0.0,0.0,6.33,12.99,11.39,77.82,80.79,62.7,41.23,148.77,0.0,0.0,608.93,0.0
3.46,75.0,0.0,0.0,7.61,15.84,10.93,74.21,64.3,71.31,71.67,57.45,0.0,0.0,787.73,0.0
4.11,75.62,0.0,0.0,8.47,15.97,10.93,70.72,53.24,73.83,41.26,39.32,0.0,0.0,535.23,0.0
4.61,75.38,0.0,0.0,8.28,15.64,8.08,80.13,50.51,87.76,64.07,3.82,0.0,0.0,41.67,0.0
4.99,81.88,0.0,0.0,9.3,14.25,10.04,82.75,56.16,75.25,149.34,0.0,0.0,0.0,0.0,0.0
5.22,84.12,6.19,0.0,10.85,14.72,9.67,78.75,51.87,78.8,149.93,0.0,2.29,118.26,0.0,0.0
6.11,79.25,40.5,0.0,13.06,14.08,9.33,80.39,53.03,81.47,149.51,0.0,22.19,611.96,0.0,0.0
7.66,73.88,72.0,0.0,15.57,13.65,9.53,65.59,56.62,81.67,56.38,0.0,49.29,773.09,0.0,0.0
8.36,71.38,40.88,0.0,16.03,13.47,8.56,53.0,57.62,87.86,39.51,0.0,68.92,537.74,0.0,0.0
8.34,79.75,64.38,0.0,15.51,13.17,11.38,51.0,59.82,72.45,3.79,0.0,103.62,41.27,0.0,0.0
9.43,81.88,150.94,0.0,14.5,13.44,9.2,55.21,59.69,87.3,0.0,0.0,88.26,0.0,0.0,0.0
10.66,80.0,147.62,116.44,14.55,12.31,9.89,52.5,62.64,83.99,0.0,0.0,91.64,0.0,0.0,0.0
13.12,80.0,150.25,615.0,14.13,11.47,11.36,52.83,62.35,76.27,0.0,0.0,88.24,0.0,0.0,0.0
15.34,66.88,55.31,758.44,13.79,10.74,9.42,56.06,72.28,87.06,0.0,0.0,48.55,0.0,0.0,0.0
16.09,52.75,39.69,540.25,13.55,10.39,10.43,57.31,76.92,80.05,0.0,0.0,23.23,0.0,0.0,0.0
15.39,51.5,3.75,40.88,13.28,8.76,10.82,59.35,83.88,76.0,0.0,0.0,1.9,0.0,0.0,0.0
14.71,54.25,0.0,0.0,13.26,9.48,8.29,60.47,78.57,90.23,0.0,0.0,0.0,0.0,0.0,0.0
14.41,53.12,0.0,0.0,12.38,9.12,10.07,62.32,82.15,77.7,0.0,2.2,0.0,0.0,0.0,0.0
14.18,52.62,0.0,0.0,11.51,8.93,7.88,62.18,83.93,84.5,0.0,21.6,0.0,0.0,0.0,0.0
13.91,55.5,0.0,0.0,10.65,9.28,7.43,72.77,83.21,85.98,0.0,48.43,0.0,0.0,0.0,0.0
13.61,57.0,0.0,0.0,10.12,9.1,6.8,78.46,84.68,87.8,0.0,71.83,0.0,0.0,0.0,0.0
13.38,58.88,0.0,0.0,9.1,10.72,6.83,81.94,76.23,89.0,0.0,99.16,0.0,0.0,0.0,0.0
13.11,61.25,0.0,0.0,9.19,9.84,5.14,80.22,83.65,98.79,0.0,92.69,0.0,0.0,0.0,0.0
12.44,62.0,0.0,0.0,8.85,10.24,5.68,83.82,81.99,93.18,2.16,94.04,0.0,0.0,0.0,0.0
11.54,62.0,0.0,0.0,8.73,11.03,4.06,85.15,78.14,99.3,21.3,86.27,0.0,0.0,0.0,0.0
10.57,73.25,0.0,0.0,9.15,10.04,4.3,83.98,83.53,93.86,47.99,50.9,0.0,0.0,0.0,0.0
9.89,80.0,0.0,0.0,9.38,10.44,4.01,83.09,80.03,94.04,73.29,23.24,0.0,0.0,0.0,0.0
